url,high_carb,high_protein,high_fat,high_sodium,high_sugar
https://www.justonecookbook.com/coffee-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/strawberry-cheesecake-ice-cream/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/chocolate-chiffon-cake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/panettone-bread-pudding/,0.0,0.0,1.0,0.0,1.0
https://www.justonecookbook.com/castella/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/chocolate-chip-cookies-with-nutella-recipe/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/sweet-potato-pie/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/cherry-blossom-madeleines/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/kashiwa-mochi/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/meyer-lemon-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/nama-chocolate/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/cherry-blossom-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/matcha-tiramisu/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/souffle-japanese-cheesecake/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/matcha-vegan-panna-cotta/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/peanut-butter-chocolate-chip-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/tofu-pudding-blancmange/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/mitarashi-dango/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/daifuku/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/tart-crust/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/pear-almond-tart/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/sakura-mochi/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/miso-butter-cookies/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/green-tea-donuts/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/lavender-madeleines-guest-post-by-roti-n-rice/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/purin-dora/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/twinkie-minions/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
https://www.justonecookbook.com/zenzai-red-bean-soup/,0.3837837837837838,0.054945054945054944,0.07692307692307693,0.06521739130434782,0.7348066298342542
