url,0,1,2,3,4,high_carb,high_protein,high_fat,high_sodium,high_sugar
https://mykoreankitchen.com/spicy-mayo-recipe/,-0.32619452169158636,-0.06656560490564538,-0.7147134434610283,0.15560608933816014,0.00781310533975333,-0.8145866447893426,-0.2439750182371333,-0.29217435489538873,-0.2688664289689324,-1.6939791077198396
https://mykoreankitchen.com/strawberry-milk/,1.33981317115239,2.2819517819915554,-1.1658875283070465,-0.5974083023688924,1.094437092555933,1.2276164928515447,-0.2439750182371333,-0.29217435489538873,-0.2688664289689324,0.5903260526902471
https://mykoreankitchen.com/dakgangjeong-soy-garlic-fried-chicken/,-0.07439212661255927,-0.8378132731339208,-0.4078898348843626,0.11924070639821238,0.19630322348075283,1.2276164928515447,4.09878030638384,-0.29217435489538873,3.7193189340702326,0.5903260526902471
https://mykoreankitchen.com/chili-oil-recipe/,0.44522258147450805,-1.9192819398643117,-0.40402919648702956,-0.3833679548222584,-0.44465814411134635,1.2276164928515447,-0.2439750182371333,3.422613871631697,3.7193189340702326,0.5903260526902471
https://mykoreankitchen.com/dalgona-coffee-whipped-coffee/,1.5039550324315945,2.5364153144895316,-1.44558446233655,-0.8602201988805933,1.2301688126130137,-0.8145866447893426,-0.2439750182371333,-0.29217435489538873,-0.2688664289689324,0.5903260526902471
https://mykoreankitchen.com/omelet-rice-omurice/,-0.3093417515346351,-0.39407964670509193,-0.07580822962460795,-0.040062198618961146,-0.23677019746388148,1.2276164928515447,4.09878030638384,3.422613871631697,3.7193189340702326,0.5903260526902471
https://mykoreankitchen.com/tuna-pancakes-chamchijeon/,-0.5056611997967961,-0.47197277975397556,-0.012580052143647803,0.07552900739320918,0.14958779788399723,-0.8145866447893426,-0.2439750182371333,-0.29217435489538873,-0.2688664289689324,-1.6939791077198396
https://mykoreankitchen.com/pan-fried-zucchini/,-0.9270030204200381,0.01097568492575583,-0.13670156187292223,-0.13954391605887798,-0.010038815679235012,-0.8145866447893426,-0.2439750182371333,-0.29217435489538873,-0.2688664289689324,-1.6939791077198396
https://mykoreankitchen.com/slow-cooker-short-ribs/,0.2519678002190026,-1.3838564191349827,-0.44823654161963994,-0.5264577580169648,-0.3740584648025014,1.2276164928515447,-0.2439750182371333,-0.29217435489538873,3.7193189340702326,0.5903260526902471
https://mykoreankitchen.com/korean-ground-beef-rice-bowls/,0.16041745642557412,-1.2441306954217106,-0.22171296856192285,-0.17702629345243473,-0.09041706825000956,-0.8145866447893426,-0.2439750182371333,3.422613871631697,-0.2688664289689324,0.5903260526902471
https://mykoreankitchen.com/doenjang-jjigae/,0.06042658534189354,-1.5561470179515842,-0.13322899363679466,0.037068392710857836,0.3981978740198116,-0.8145866447893426,-0.2439750182371333,-0.29217435489538873,-0.2688664289689324,-1.6939791077198396
https://mykoreankitchen.com/spicy-sweet-and-vinegary-noodles-bibim-guksu/,0.2937062543348198,-1.2412639442608713,-0.4646107915512336,-0.3398866276646589,-0.36679614290972984,1.2276164928515447,-0.2439750182371333,-0.29217435489538873,3.7193189340702326,0.5903260526902471
https://mykoreankitchen.com/galbitang-beef-short-rib-soup/,0.04549236196841326,-0.6417294139234984,1.870140320270004,-0.9051643752630025,-0.4764012602799672,-0.8145866447893426,4.09878030638384,-0.29217435489538873,3.7193189340702326,-1.6939791077198396
