,0,1,2,3,4,5,6,7,8,9
https://glebekitchen.com/nuoc-cham-vietnamese-dipping-sauce/,-0.015114638954401016,-0.0504893884062767,-0.01615007221698761,-0.02390940673649311,0.025430593639612198,-0.048319198191165924,0.039357610046863556,0.008649716153740883,0.01967632584273815,0.0160015020519495
https://glebekitchen.com/salmon-with-rice-noodles/,-0.012148534879088402,-0.03376729041337967,-0.014688249677419662,-0.01804708130657673,0.020569005981087685,-0.03164943307638168,0.024978945031762123,0.002881706925109029,0.015047386288642883,0.018431605771183968
https://glebekitchen.com/vietnamese-noodle-salad/,-0.04763128235936165,-0.06633330881595612,-0.021737147122621536,-0.028063073754310608,0.031170520931482315,-0.024603696539998055,0.026380043476819992,0.007310647517442703,0.004897986073046923,0.012243513949215412
https://glebekitchen.com/vietnamese-sate-sauce/,-0.01749381422996521,-0.033564332872629166,-0.013415578752756119,-0.016637085005640984,0.014796160161495209,-0.02781820110976696,0.020378736779093742,0.0014536898816004395,0.009103560820221901,0.012533682398498058
https://glebekitchen.com/authentic-pho-ga-vietnamese-chicken-noodle-soup/,-0.01843639649450779,-0.04535211995244026,-0.022102905437350273,-0.01717972196638584,0.018737511709332466,-0.03009135276079178,0.03299323841929436,0.009039560332894325,0.014171191491186619,0.015122032724320889
https://glebekitchen.com/bun-cha-vietnamese-grilled-pork-with-rice-noodles/,-0.053111739456653595,-0.08273632824420929,-0.024316705763339996,-0.03884560614824295,0.03767935186624527,-0.043933503329753876,0.04018121585249901,0.003411690704524517,0.01059657707810402,0.010380538180470467
https://glebekitchen.com/vietnamese-ginger-beef-stir-fry/,-0.006942750886082649,-0.02586899697780609,-0.010758819989860058,-0.01073684822767973,0.012106106616556644,-0.021894041448831558,0.015157540328800678,0.0018753352342173457,0.005504930391907692,0.013876063749194145
https://glebekitchen.com/beef-pho-easy-vietnamese-pho-bo/,-0.02655537612736225,-0.05338552966713905,-0.02197539620101452,-0.025929078459739685,0.025984957814216614,-0.03704792633652687,0.030880670994520187,0.0076768649742007256,0.007746994961053133,0.015585163608193398
https://glebekitchen.com/vietnamese-banh-mi-gochujang-mayo/,-0.01735379360616207,-0.040344394743442535,-0.0173540897667408,-0.017879975959658623,0.021244287490844727,-0.026390690356492996,0.022141724824905396,0.004066477995365858,0.0028859651647508144,0.018368927761912346
https://glebekitchen.com/bo-kho-vietnamese-beef-stew-with-egg-noodles/,-0.02233288250863552,-0.05063065141439438,-0.020821554586291313,-0.023401865735650063,0.02657870016992092,-0.034215256571769714,0.027646463364362717,0.006050435826182365,0.006635376252233982,0.014531759545207024
https://glebekitchen.com/vietnamese-beef-noodle-salad/,-0.04282374680042267,-0.07015036791563034,-0.021641433238983154,-0.03516599163413048,0.03546655923128128,-0.03925777226686478,0.03287312015891075,0.005223706364631653,0.007508277893066406,0.012844772078096867
https://glebekitchen.com/bun-thit-nuong-vietnamese-grilled-pork-with-rice-noodles/,-0.019779350608587265,-0.04142620414495468,-0.016212688758969307,-0.016261471435427666,0.02003728225827217,-0.02994178794324398,0.02604156732559204,-0.00016460238839499652,0.008364061824977398,0.016168761998414993
https://glebekitchen.com/spicy-beef-noodle-soup-vietnamese-style/,-0.03170815482735634,-0.06111938878893852,-0.02783184126019478,-0.027896523475646973,0.031053287908434868,-0.04494785889983177,0.03876790404319763,0.008414862677454948,0.01146744005382061,0.018014654517173767
https://glebekitchen.com/shaking-beef-vietnamese-bo-luc-lac/,-0.016912763938307762,-0.041721951216459274,-0.020163921639323235,-0.019773801788687706,0.023458950221538544,-0.035308193415403366,0.025658197700977325,0.0016278604744002223,0.008312879130244255,0.017606625333428383
https://glebekitchen.com/vindaloo-paste/,-0.023339424282312393,-0.03387761488556862,-0.012022064067423344,-0.013986902311444283,0.012997204437851906,-0.012868785299360752,0.018959136679768562,0.004167430102825165,-0.001886609592474997,0.006278891582041979
https://glebekitchen.com/beef-rogan-josh/,-0.024622861295938492,-0.0519101656973362,-0.024135911837220192,-0.02390487678349018,0.029236601665616035,-0.03241162374615669,0.0381748341023922,0.004375400487333536,0.00656024320051074,0.01296856626868248
https://glebekitchen.com/achari-chicken-curry-indian-hotel-style/,-0.026207081973552704,-0.052950598299503326,-0.014007586985826492,-0.017411591485142708,0.026628734543919563,-0.022991644218564034,0.027578841894865036,0.004865466617047787,-0.0013021050253883004,0.014560521580278873
https://glebekitchen.com/indian-restaurant-hariyali-chicken-curry/,-0.01727942004799843,-0.042660634964704514,-0.015669701620936394,-0.01692217029631138,0.018434669822454453,-0.030299518257379532,0.02689754217863083,-0.0022009420208632946,-0.00660984730347991,0.0040428792126476765
https://glebekitchen.com/ceylon-chicken-curry-indian-hotel-style/,-0.02300206571817398,-0.050403691828250885,-0.021138496696949005,-0.02522800862789154,0.02487426996231079,-0.030491169542074203,0.03500821441411972,0.0075186463072896,0.0075531923212111,0.014601295813918114
https://glebekitchen.com/lemon-coriander-chicken-curry/,-0.020758209750056267,-0.050288647413253784,-0.022551698610186577,-0.024961287155747414,0.02388782799243927,-0.029909983277320862,0.03335845097899437,0.010291281156241894,0.013180521316826344,0.019617371261119843
https://glebekitchen.com/lamb-vindaloo-indian-restaurant-style/,-0.03163784369826317,-0.05742734298110008,-0.02037622034549713,-0.0212717205286026,0.027540212497115135,-0.029696611687541008,0.03415077552199364,0.008824151009321213,0.00035010906867682934,0.00746555719524622
https://glebekitchen.com/kari-ayam-malaysian-curry-chicken/,-0.02410571090877056,-0.05932164192199707,-0.029208671301603317,-0.028891734778881073,0.025667747482657433,-0.0418999157845974,0.03984846547245979,0.00935859140008688,0.014910110272467136,0.026064928621053696
https://glebekitchen.com/indian-spiced-chicken-wings-with-tamarind-dipping-sauce/,-0.023732956498861313,-0.05025798827409744,-0.018491707742214203,-0.02055330015718937,0.02109791338443756,-0.03295845538377762,0.03681614622473717,0.009625773876905441,0.005745388101786375,0.011404515244066715
https://glebekitchen.com/gobi-manchurian-indian-cauliflower-wings/,-0.01850995048880577,-0.04517219588160515,-0.017350424081087112,-0.021683037281036377,0.020793376490473747,-0.03285643458366394,0.022519772872328758,0.0035985687281936407,0.005300046410411596,0.022455401718616486
https://glebekitchen.com/tandoori-marinade/,-0.028186654672026634,-0.05377722159028053,-0.012642242945730686,-0.016971716657280922,0.029667286202311516,-0.02911865897476673,0.03447994962334633,0.0029873887542635202,-0.001764344866387546,0.011199289001524448
https://glebekitchen.com/chicken-vindaloo-restaurant-style/,-0.02200178988277912,-0.05652697756886482,-0.011994258500635624,-0.016790853813290596,0.024739518761634827,-0.025313803926110268,0.030608579516410828,0.008013545535504818,-0.0013176053762435913,0.00147090048994869
https://glebekitchen.com/chicken-tikka/,-0.027348170056939125,-0.05504857376217842,-0.012859487906098366,-0.017908064648509026,0.02942388318479061,-0.03115585632622242,0.03365978226065636,0.003296567825600505,0.0014520585536956787,0.012671912088990211
https://glebekitchen.com/garam-masala-indias-most-famous-spice-mix/,-0.038328275084495544,-0.07119359076023102,-0.052252769470214844,-0.032709162682294846,0.031594954431056976,-0.05599657818675041,0.07421435415744781,0.013309897854924202,0.025347594171762466,0.02214157022535801
https://glebekitchen.com/indian-restaurant-curry-base/,-0.019843777641654015,-0.04094310477375984,-0.012166314758360386,-0.012351591140031815,0.014330177567899227,-0.022379836067557335,0.0275720302015543,0.0039605023339390755,0.015459103509783745,0.012749570421874523
https://glebekitchen.com/nearly-restaurant-style-chicken-saag-curry/,-0.042151857167482376,-0.06261513382196426,-0.01321614719927311,-0.025733226910233498,0.03617599979043007,-0.01788131147623062,0.03213447704911232,0.006435925606638193,-0.003054035361856222,0.013587581925094128
https://glebekitchen.com/nihari-gosht-indian-beef-stew/,-0.02519603632390499,-0.06100107356905937,-0.03452849015593529,-0.024820547550916672,0.02585911937057972,-0.041785139590501785,0.051800020039081573,0.005432347767055035,0.014119783416390419,0.022338425740599632
https://glebekitchen.com/palak-paneer-indian-restaurant-style-spinach-curry/,-0.037708986550569534,-0.06393703818321228,-0.01681927591562271,-0.028620727360248566,0.038037415593862534,-0.024213692173361778,0.03090774640440941,0.0021027347538620234,-0.005333090201020241,0.012038744986057281
https://glebekitchen.com/tandoori-chicken/,-0.025263946503400803,-0.05401812866330147,-0.01207728311419487,-0.01877654902637005,0.03057274781167507,-0.0323234423995018,0.035382676869630814,0.00638151727616787,0.005507555790245533,0.00998670794069767
https://glebekitchen.com/bagara-baingan-indian-hotel-style-eggplant-curry/,-0.02568371221423149,-0.05345916375517845,-0.015912195667624474,-0.019683916121721268,0.01874123327434063,-0.027169419452548027,0.03221569582819939,0.00722080422565341,0.006490018684417009,0.015242619439959526
https://glebekitchen.com/sambar-south-indian-lentil-and-vegetable-stew/,-0.025173725560307503,-0.0554729662835598,-0.019057808443903923,-0.02003363147377968,0.017800405621528625,-0.03281866014003754,0.03176628798246384,0.0031686043366789818,0.005615652538836002,0.015188178047537804
https://glebekitchen.com/indian-restaurant-spice-mix/,-0.06358489394187927,-0.08243606984615326,-0.021948400884866714,-0.033083993941545486,0.04263604059815407,-0.022055260837078094,0.04543043300509453,0.003993046935647726,-0.007714805658906698,0.014893818646669388
https://glebekitchen.com/bombay-potatoes-restaurant-style-bombay-aloo/,-0.0214714165776968,-0.048113055527210236,-0.012420508079230785,-0.01558169350028038,0.023389969021081924,-0.02561669424176216,0.02703351154923439,0.004527303855866194,0.0005568335182033479,0.011922968551516533
https://glebekitchen.com/hariyali-chicken-curry-indian-hotel-style/,-0.023519475013017654,-0.049124401062726974,-0.009951917454600334,-0.01664898730814457,0.028307881206274033,-0.028123915195465088,0.03191359341144562,0.005997099913656712,0.004430811852216721,0.009811047464609146
https://glebekitchen.com/lamb-keema-papadum/,-0.02755759470164776,-0.054884087294340134,-0.026302380487322807,-0.023188557475805283,0.030114606022834778,-0.03888824209570885,0.043783411383628845,0.008668034337460995,0.004216541536152363,0.013105870224535465
https://glebekitchen.com/restaurant-style-chicken-tikka-masala/,-0.018511788919568062,-0.04902021586894989,-0.019168928265571594,-0.026132401078939438,0.025442084297537804,-0.03435497730970383,0.031220531091094017,0.00185100466478616,0.004106561187654734,0.00865983683615923
https://glebekitchen.com/dal-palak-indian-spinach-and-lentil-curry/,-0.02452603168785572,-0.04768899083137512,-0.017253965139389038,-0.01917201653122902,0.018404776230454445,-0.023584336042404175,0.02851054258644581,0.0023622210137546062,0.000901361636351794,0.01674099825322628
https://glebekitchen.com/mulligatawny-soup/,-0.01771465875208378,-0.03621982783079147,-0.013440410606563091,-0.017022427171468735,0.01697106659412384,-0.018495958298444748,0.01794213056564331,0.001078456873074174,0.000586383743211627,0.013367738574743271
https://glebekitchen.com/indian-restaurant-chicken-jalfrezi/,-0.02355833537876606,-0.052494361996650696,-0.020159972831606865,-0.023479431867599487,0.02904006838798523,-0.03309093415737152,0.03177140653133392,0.00020849538850598037,-0.0021274930331856012,0.01026361808180809
https://glebekitchen.com/lamb-or-beef-keema/,-0.02131165750324726,-0.05336500704288483,-0.026028966531157494,-0.021724333986639977,0.029271794483065605,-0.03891168534755707,0.04645013436675072,0.00792094599455595,0.005579440388828516,0.011287746950984001
https://glebekitchen.com/indian-restaurant-lamb-curry/,-0.02203216403722763,-0.05493762344121933,-0.025715211406350136,-0.025159023702144623,0.029627757146954536,-0.038831666111946106,0.03881652653217316,0.0024871935602277517,0.0034352105576545,0.010958033613860607
https://glebekitchen.com/naga-chicken-tikka-curry-indian-hotel-style/,-0.018708381801843643,-0.04921102523803711,-0.019153902307152748,-0.023686496540904045,0.025992508977651596,-0.03164960816502571,0.030966881662607193,0.0014688757946714759,0.0014901102986186743,0.013815009966492653
https://glebekitchen.com/restaurant-style-pathia-curry/,-0.022523684427142143,-0.05229099467396736,-0.017684340476989746,-0.021017156541347504,0.02788919396698475,-0.030088206753134727,0.03209438920021057,0.006066877860575914,-0.0008403835236094892,0.009416396729648113
https://glebekitchen.com/gunpowder-potatoes/,-0.0270992498844862,-0.057809509336948395,-0.015400425530970097,-0.021926144137978554,0.030842117965221405,-0.03497100993990898,0.0331815667450428,0.0002068772737402469,-0.0007423204369843006,0.021007414907217026
https://glebekitchen.com/nearly-restaurant-style-chettinad-chicken-curry/,-0.03499576821923256,-0.05712240934371948,-0.020933423191308975,-0.02911798469722271,0.028401106595993042,-0.025882115587592125,0.03589130565524101,0.005717800930142403,0.003929159604012966,0.014703833498060703
https://glebekitchen.com/bengali-masoor-dal/,-0.010912666097283363,-0.025903135538101196,-0.00994070339947939,-0.01206283364444971,0.01006947923451662,-0.01611451618373394,0.01705325022339821,0.005212399177253246,0.004431545734405518,0.007848122157156467
https://glebekitchen.com/indian-restaurant-vindaloo-curry/,-0.021503236144781113,-0.044061508029699326,-0.01681778021156788,-0.019310176372528076,0.026780990883708,-0.0307671669870615,0.026514455676078796,0.005510289222002029,0.0005122771835885942,0.01257273182272911
https://glebekitchen.com/shahi-chicken-korma/,-0.021382547914981842,-0.047752074897289276,-0.021193042397499084,-0.024423619732260704,0.025529032573103905,-0.034001439809799194,0.032287318259477615,0.001123894238844514,0.004049478564411402,0.01285687368363142
https://glebekitchen.com/saag-aloo-indian-restaurant-style/,-0.025003807619214058,-0.055438119918107986,-0.016685113310813904,-0.022191107273101807,0.029948456212878227,-0.032834332436323166,0.027373967692255974,0.003888707607984543,-0.001072242739610374,0.018358604982495308
https://glebekitchen.com/chole-masala-punjabi-chickpea-curry/,-0.0271565243601799,-0.05368227884173393,-0.021985875442624092,-0.022836653515696526,0.02597142942249775,-0.03319111838936806,0.040025100111961365,0.007912714034318924,0.006097557954490185,0.017286639660596848
https://glebekitchen.com/aloo-keema-indian-restaurant-potato-and-beef-curry/,-0.017110539600253105,-0.04208683595061302,-0.010933059267699718,-0.016216572374105453,0.021904263645410538,-0.02384915202856064,0.019849656149744987,0.0018858268158510327,-0.00411177845671773,0.00888820830732584
https://glebekitchen.com/kerala-fried-chicken/,-0.04087589681148529,-0.06364938616752625,-0.01925811544060707,-0.028489461168646812,0.034416813403367996,-0.027980629354715347,0.03597318381071091,-0.001191486488096416,-0.0001386176882078871,0.015842672437429428
https://glebekitchen.com/easy-mint-raita-indian-mint-sauce/,-0.0121088782325387,-0.03905908763408661,-0.007694288622587919,-0.015499724075198174,0.02180265076458454,-0.03854633495211601,0.03337625041604042,-0.004041912034153938,0.0019742725417017937,0.009838640689849854
https://glebekitchen.com/chicken-masala-indian-restaurant-style/,-0.024314654991030693,-0.051307376474142075,-0.018196748569607735,-0.02323184348642826,0.023787587881088257,-0.029233580455183983,0.0324058011174202,0.007632472086697817,0.010154728777706623,0.017540423199534416
https://glebekitchen.com/indian-lentil-curry-with-spinach/,-0.0247577503323555,-0.045881371945142746,-0.013382711447775364,-0.019417889416217804,0.01733524166047573,-0.02515563927590847,0.024595124647021294,0.004572772886604071,0.003663145937025547,0.013365425169467926
https://glebekitchen.com/garlic-chilli-chicken-indian-restaurant-style/,-0.019657636061310768,-0.04982265457510948,-0.02284497767686844,-0.02583836019039154,0.026935841888189316,-0.03431867063045502,0.032549899071455,0.00402499595656991,0.0054486640729010105,0.013519879430532455
https://glebekitchen.com/homemade-curry-powder/,-0.035758547484874725,-0.06702671200037003,-0.02040623500943184,-0.019878793507814407,0.027130041271448135,-0.038373954594135284,0.04197365790605545,0.009965158067643642,0.007935554720461369,0.02592361904680729
https://glebekitchen.com/karahi-chicken-indian-restaurant-style/,-0.017605595290660858,-0.04405243694782257,-0.013054768554866314,-0.01813764125108719,0.024661807343363762,-0.02612045779824257,0.022210976108908653,0.0035685449838638306,0.0015812660567462444,0.01270201988518238
https://glebekitchen.com/garlic-ginger-paste/,-0.01897055096924305,-0.04361632093787193,-0.015997905284166336,-0.02451414056122303,0.021575747057795525,-0.030374277383089066,0.023060843348503113,0.005777657497674227,0.013392176479101181,0.003996693063527346
https://glebekitchen.com/papadum-with-red-onion-chutney-and-mint-raita/,-0.02730051428079605,-0.06256704032421112,-0.022846490144729614,-0.022540075704455376,0.028512658551335335,-0.036430541425943375,0.03798990696668625,0.005347406025975943,-0.0036391718313097954,0.02391677349805832
https://glebekitchen.com/chicken-bhuna-curry/,-0.032507237046957016,-0.06563781946897507,-0.024779604747891426,-0.026568787172436714,0.028800470754504204,-0.04226895421743393,0.04715210199356079,0.01221366785466671,0.011668040417134762,0.014959570951759815
https://glebekitchen.com/tarka-dhal/,-0.024632886052131653,-0.05315101891756058,-0.015120609663426876,-0.017866555601358414,0.020455187186598778,-0.02629818767309189,0.029538292437791824,0.006313642952591181,0.006776145193725824,0.015478069894015789
https://glebekitchen.com/chaat-masala-indian-street-food-spice-mix/,-0.0376119501888752,-0.05854151025414467,-0.020890772342681885,-0.013753185048699379,0.022982902824878693,-0.023442424833774567,0.033104993402957916,0.0013628333108499646,-0.004994655027985573,0.022361841052770615
https://glebekitchen.com/keema-matar-nearly-restaurant-style/,-0.027092507109045982,-0.055912602692842484,-0.015917357057332993,-0.021882671862840652,0.026728404685854912,-0.0284274835139513,0.03624393418431282,0.008731970563530922,0.0039872536435723305,0.013761075213551521
https://glebekitchen.com/pilau-rice-indian-restaurant-style/,-0.0344950333237648,-0.07823891937732697,-0.04432697966694832,-0.022585812956094742,0.023216819390654564,-0.0646573156118393,0.08054406195878983,0.017572978511452675,0.03721410781145096,0.018836956471204758
https://glebekitchen.com/dal-tadka-restaurant-style/,-0.02805013582110405,-0.05712336674332619,-0.023454276844859123,-0.022276462987065315,0.026671720668673515,-0.03423181176185608,0.040498290210962296,0.009229537099599838,0.0071926238015294075,0.02134508639574051
https://glebekitchen.com/eggplant-curry-baingan-masala-restaurant-style/,-0.024388737976551056,-0.05213592201471329,-0.01934978924691677,-0.020401420071721077,0.02945295348763466,-0.033833056688308716,0.028719594702124596,0.0018236731411889195,-0.0036078677512705326,0.015971677377820015
https://glebekitchen.com/restaurant-style-aloo-chaat-chicken-curry/,-0.02285796031355858,-0.05144128575921059,-0.014090709388256073,-0.020102765411138535,0.027600860223174095,-0.029100049287080765,0.025245996192097664,0.0036237556487321854,-0.0031794116366654634,0.012620184570550919
https://glebekitchen.com/chicken-65-south-indian-fried-chicken-bites/,-0.04419799521565437,-0.06497488915920258,-0.0210269708186388,-0.025466324761509895,0.03209640830755234,-0.024507388472557068,0.035983532667160034,0.003386280033737421,-0.001657382701523602,0.017317835241556168
https://glebekitchen.com/seekh-kebab-spicy-lamb-skewers/,-0.035594642162323,-0.05630658194422722,-0.022943666204810143,-0.021287882700562477,0.027492323890328407,-0.03413159400224686,0.040307991206645966,0.003796516451984644,-0.0011026642750948668,0.01217684056609869
https://glebekitchen.com/nearly-indian-restaurant-style-chicken-tikka-masala/,-0.03855675458908081,-0.057108160108327866,-0.016359303146600723,-0.027046766132116318,0.030469637364149094,-0.02076028101146221,0.03236483782529831,0.003263763850554824,-0.002739984542131424,0.011490782722830772
https://glebekitchen.com/chana-masala/,-0.04309094324707985,-0.06267421692609787,-0.020014889538288116,-0.031395647674798965,0.033224597573280334,-0.020951183512806892,0.03121306002140045,-0.00037558493204414845,-0.003255107905715704,0.012057207524776459
https://glebekitchen.com/chana-chaat-indian-chickpea-salad/,-0.028827406466007233,-0.05594659969210625,-0.021372003480792046,-0.0210582222789526,0.022132569923996925,-0.029692213982343674,0.03254429250955582,0.002639563987031579,-0.004609173629432917,0.013262506574392319
https://glebekitchen.com/chicken-tikka-jalfrezi-indian-hotel-style/,-0.01974627748131752,-0.04722638800740242,-0.016849759966135025,-0.021794822067022324,0.027854880318045616,-0.029949914664030075,0.026927337050437927,-0.001744382083415985,-0.0044235959649086,0.011436361819505692
https://glebekitchen.com/mint-coriander-chutney/,-0.019349129870533943,-0.04188370704650879,-0.01619061827659607,-0.01646050438284874,0.020690595731139183,-0.026783570647239685,0.0283659677952528,0.0024052474182099104,0.005710492376238108,0.014214694499969482
https://glebekitchen.com/indian-restaurant-dhansak-curry/,-0.022738248109817505,-0.05110597610473633,-0.018212562426924706,-0.019791560247540474,0.029295265674591064,-0.03029310517013073,0.031655147671699524,0.003648841055110097,-0.0018026774050667882,0.010634508915245533
https://glebekitchen.com/chicken-biryani-indian-restaurant-style/,-0.047961339354515076,-0.06952172517776489,-0.02249881811439991,-0.02826547995209694,0.03657975792884827,-0.026442021131515503,0.04395873099565506,0.013180685229599476,0.005426638759672642,0.015215952880680561
https://glebekitchen.com/indian-restaurant-dopiaza-curry/,-0.01904338039457798,-0.04528238624334335,-0.016536612063646317,-0.01938825659453869,0.026734892278909683,-0.030467204749584198,0.026035387068986893,0.0018691412406042218,-0.0016296538524329662,0.01313702017068863
https://glebekitchen.com/indian-restaurant-bhuna-curry/,-0.023973606526851654,-0.04932506009936333,-0.020036783069372177,-0.022423965856432915,0.02827947773039341,-0.03246409446001053,0.030437886714935303,0.0017906196881085634,-0.0010599953820928931,0.011325659230351448
https://glebekitchen.com/butter-chicken-indian-restaurant-style/,-0.020000051707029343,-0.04995834082365036,-0.015437258407473564,-0.021878967061638832,0.027804028242826462,-0.03246922418475151,0.0284210667014122,0.0013379266019910574,-0.0009326940053142607,0.010286534205079079
https://glebekitchen.com/nearly-restaurant-chicken-jalfrezi/,-0.020883137360215187,-0.04605623334646225,-0.01406429335474968,-0.020706195384263992,0.024983897805213928,-0.025297226384282112,0.024313298985362053,0.001516349846497178,-0.0010494922753423452,0.010626610368490219
https://glebekitchen.com/nadan-chicken-curry/,-0.03949415683746338,-0.058819081634283066,-0.018754122778773308,-0.025021551176905632,0.030224934220314026,-0.023196861147880554,0.03342845290899277,0.0050878217443823814,-0.00201877998188138,0.011640205979347229
https://glebekitchen.com/tandoori-paste-pataks-copycat/,-0.027018535882234573,-0.05933119356632233,-0.017055433243513107,-0.019624201580882072,0.014421331696212292,-0.027116937562823296,0.03258692845702171,0.007816141471266747,0.0020091007463634014,-0.0009816631209105253
https://glebekitchen.com/tandoori-chicken-tacos/,-0.015780121088027954,-0.04409654811024666,-0.019636472687125206,-0.016529683023691177,0.02258210815489292,-0.03945517912507057,0.031152496114373207,0.001399402623064816,0.012284071184694767,0.02643304131925106
https://glebekitchen.com/hotel-style-indian-curry-gravy/,-0.02287716418504715,-0.04694858193397522,-0.01638098619878292,-0.018534578382968903,0.01749042607843876,-0.03244233503937721,0.031774476170539856,0.0018569573294371367,0.007601473014801741,0.008837051689624786
